date,hour,occupied,start_available,price,occupied_start,comedy_event,concert,flights_cancelled,flights_cancelled_notice,large_event,national_holiday,school_holiday,show,sports,travel_disruption,travel_disruption_notice,weather,otb_today_hour,airport_open,last_hour
2014-10-17,14,7,78,77.0,236,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2014-10-17,15,4,71,78.0,236,0,0,0,0,0,0,1,0,0,0,0,0,36,1,0
2014-10-17,16,3,67,75.0,236,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0
2014-10-17,17,9,64,77.0,236,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0
2014-10-17,18,4,55,73.0,236,0,0,0,0,0,0,1,0,0,0,0,0,52,1,0
2014-10-17,19,5,51,77.0,236,0,0,0,0,0,0,1,0,0,0,0,0,56,1,0
2014-10-17,20,9,46,83.0,236,0,0,0,0,0,0,1,0,0,0,0,0,61,1,0
2014-10-17,21,2,37,63.0,236,0,0,0,0,0,0,1,0,0,0,0,0,70,0,0
2014-10-17,22,3,35,77.0,236,0,0,0,0,0,0,1,0,0,0,0,0,72,0,0
2014-10-17,23,3,32,76.0,236,0,0,0,0,0,0,1,0,0,0,0,0,75,0,1
2014-10-18,0,0,121,77.0,225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-18,1,1,121,73.0,225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-18,2,0,120,74.0,225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-18,3,0,120,70.0,225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-18,4,0,120,81.0,225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-18,5,0,120,72.0,225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-18,6,0,120,73.0,225,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-18,7,4,120,76.0,225,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2014-10-18,8,2,116,72.0,225,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2014-10-18,9,5,114,71.0,225,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2014-10-18,10,3,109,72.0,225,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-10-18,11,4,106,69.0,225,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2014-10-18,12,4,102,74.0,225,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2014-10-18,13,3,98,73.0,225,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2014-10-18,14,2,95,72.0,225,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0
2014-10-18,15,1,93,76.0,225,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0
2014-10-18,16,9,92,82.0,225,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2014-10-18,17,7,83,79.0,225,0,0,0,0,0,0,1,0,0,0,0,0,38,1,0
2014-10-18,18,9,76,79.0,225,0,0,0,0,0,0,1,0,0,0,0,0,45,1,0
2014-10-18,19,6,67,76.0,225,0,0,0,0,0,0,1,0,0,0,0,0,54,1,0
2014-10-18,20,5,61,81.0,225,0,0,0,0,0,0,1,0,0,0,0,0,60,1,0
2014-10-18,21,3,56,78.0,225,0,0,0,0,0,0,1,0,0,0,0,0,65,0,0
2014-10-18,22,5,53,78.0,225,0,0,0,0,0,0,1,0,0,0,0,0,68,0,0
2014-10-18,23,6,48,76.0,225,0,0,0,0,0,0,1,0,0,0,0,0,73,0,1
2014-10-19,0,0,106,77.0,238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-19,1,0,106,76.0,238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-19,2,1,106,77.0,238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-19,3,0,105,79.0,238,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-19,4,1,105,78.0,238,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-19,5,3,104,76.0,238,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-19,6,1,101,74.0,238,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2014-10-19,7,1,100,79.0,238,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-10-19,8,2,99,80.0,238,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2014-10-19,9,0,97,81.0,238,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2014-10-19,10,3,97,63.0,238,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2014-10-19,11,0,94,65.0,238,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-10-19,12,1,94,61.0,238,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-10-19,13,4,93,69.0,238,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2014-10-19,14,1,89,70.0,238,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2014-10-19,15,1,88,72.0,238,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0
2014-10-19,16,5,87,55.0,238,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2014-10-19,17,4,82,55.0,238,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0
2014-10-19,18,2,78,63.0,238,0,0,0,0,0,0,1,0,0,0,0,0,28,1,0
2014-10-19,19,4,76,61.0,238,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0
2014-10-19,20,7,72,61.0,238,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0
2014-10-19,21,2,65,67.0,238,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0
2014-10-19,22,1,63,64.0,238,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0
2014-10-19,23,1,62,62.0,238,0,0,0,0,0,0,1,0,0,0,0,0,44,0,1
2014-10-20,0,0,110,62.0,227,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-20,1,0,110,63.0,227,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-20,2,0,110,65.0,227,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-20,3,0,110,64.0,227,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-20,4,4,110,104.0,227,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-10-20,5,0,106,108.0,227,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
2014-10-20,6,1,106,107.0,227,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
2014-10-20,7,3,105,81.0,227,0,0,0,0,0,0,1,0,1,0,0,0,5,1,0
2014-10-20,8,5,102,76.0,227,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0
2014-10-20,9,4,97,76.0,227,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0
2014-10-20,10,0,93,77.0,227,0,0,0,0,0,0,1,0,1,0,0,0,17,1,0
2014-10-20,11,0,93,79.0,227,0,0,0,0,0,0,1,0,1,0,0,0,17,1,0
2014-10-20,12,3,93,79.0,227,0,0,0,0,0,0,1,0,1,0,0,0,17,1,0
2014-10-20,13,1,90,77.0,227,0,0,0,0,0,0,1,0,1,0,0,0,20,1,0
2014-10-20,14,2,89,77.0,227,0,0,0,0,0,0,1,0,1,0,0,0,21,1,0
2014-10-20,15,1,87,75.0,227,0,0,0,0,0,0,1,0,1,0,0,0,23,1,0
2014-10-20,16,3,86,74.0,227,0,0,0,0,0,0,1,0,1,0,0,0,24,1,0
2014-10-20,17,2,83,74.0,227,0,0,0,0,0,0,1,0,1,0,0,0,27,1,0
2014-10-20,18,3,81,73.0,227,0,0,0,0,0,0,1,0,1,0,0,0,29,1,0
2014-10-20,19,1,78,76.0,227,0,0,0,0,0,0,1,0,1,0,0,0,32,1,0
2014-10-20,20,5,77,74.0,227,0,0,0,0,0,0,1,0,1,0,0,0,33,1,0
2014-10-20,21,3,72,77.0,227,0,0,0,0,0,0,1,0,1,0,0,0,38,0,0
2014-10-20,22,2,69,76.0,227,0,0,0,0,0,0,1,0,1,0,0,0,41,0,0
2014-10-20,23,7,67,78.0,227,0,0,0,0,0,0,1,0,1,0,0,0,43,0,1
2014-10-21,0,1,118,76.0,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-21,1,1,117,80.0,215,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-21,2,1,116,78.0,215,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-21,3,1,115,76.0,215,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-21,4,1,114,78.0,215,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-21,5,1,113,80.0,215,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2014-10-21,6,0,112,77.0,215,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2014-10-21,7,5,112,71.0,215,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-10-21,8,4,107,72.0,215,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2014-10-21,9,4,103,72.0,215,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2014-10-21,10,4,99,73.0,215,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2014-10-21,11,6,95,74.0,215,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2014-10-21,12,1,89,74.0,215,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2014-10-21,13,0,88,74.0,215,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0
2014-10-21,14,1,88,76.0,215,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0
2014-10-21,15,3,87,74.0,215,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2014-10-21,16,4,84,71.0,215,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0
2014-10-21,17,7,80,72.0,215,0,0,0,0,0,0,1,0,0,0,0,0,38,1,0
2014-10-21,18,11,73,69.0,215,0,0,0,0,0,0,1,0,0,0,0,0,45,1,0
2014-10-21,19,0,62,73.0,215,0,0,0,0,0,0,1,0,0,0,0,0,56,1,0
2014-10-21,20,7,62,72.0,215,0,0,0,0,0,0,1,0,0,0,0,0,56,1,0
2014-10-21,21,5,55,72.0,215,0,0,0,0,0,0,1,0,0,0,0,0,63,0,0
2014-10-21,22,10,50,73.0,215,0,0,0,0,0,0,1,0,0,0,0,0,68,0,0
2014-10-21,23,8,40,75.0,215,0,0,0,0,0,0,1,0,0,0,0,0,78,0,1
2014-10-22,0,0,118,74.0,231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-22,1,1,118,71.0,231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-22,2,1,117,70.0,231,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-22,3,1,116,74.0,231,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-22,4,1,115,75.0,231,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-22,5,0,114,71.0,231,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-22,6,2,114,71.0,231,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-22,7,7,112,75.0,231,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-10-22,8,2,105,72.0,231,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2014-10-22,9,6,103,74.0,231,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2014-10-22,10,6,97,71.0,231,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2014-10-22,11,5,91,74.0,231,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0
2014-10-22,12,4,86,70.0,231,0,0,0,0,0,0,1,0,0,0,0,0,32,1,0
2014-10-22,13,8,82,73.0,231,0,0,0,0,0,0,1,0,0,0,0,0,36,1,0
2014-10-22,14,7,74,71.0,231,0,0,0,0,0,0,1,0,0,0,0,0,44,1,0
2014-10-22,15,0,67,73.0,231,0,0,0,0,0,0,1,0,0,0,0,0,51,1,0
2014-10-22,16,6,67,81.0,231,0,0,0,0,0,0,1,0,0,0,0,0,51,1,0
2014-10-22,17,10,61,75.0,231,0,0,0,0,0,0,1,0,0,0,0,0,57,1,0
2014-10-22,18,6,51,100.0,231,0,0,0,0,0,0,1,0,0,0,0,0,67,1,0
2014-10-22,19,3,45,82.0,231,0,0,0,0,0,0,1,0,0,0,0,0,73,1,0
2014-10-22,20,6,42,80.0,231,0,0,0,0,0,0,1,0,0,0,0,0,76,1,0
2014-10-22,21,7,36,81.0,231,0,0,0,0,0,0,1,0,0,0,0,0,82,0,0
2014-10-22,22,2,29,81.0,231,0,0,0,0,0,0,1,0,0,0,0,0,89,0,0
2014-10-22,23,9,27,78.0,231,0,0,0,0,0,0,1,0,0,0,0,0,91,0,1
2014-10-23,0,3,102,74.0,251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-23,1,1,99,80.0,251,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-23,2,1,98,77.0,251,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-23,3,1,97,76.0,251,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2014-10-23,4,2,96,79.0,251,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2014-10-23,5,1,94,74.0,251,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0
2014-10-23,6,1,93,75.0,251,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0
2014-10-23,7,5,92,78.0,251,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2014-10-23,8,1,87,77.0,251,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2014-10-23,9,0,86,75.0,251,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-10-23,10,3,86,75.0,251,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-10-23,11,6,83,77.0,251,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2014-10-23,12,0,77,77.0,251,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2014-10-23,13,1,77,79.0,251,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2014-10-23,14,3,76,79.0,251,0,0,0,0,0,0,1,0,0,0,0,0,26,1,0
2014-10-23,15,5,73,86.0,251,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2014-10-23,16,1,68,78.0,251,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0
2014-10-23,17,2,67,80.0,251,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2014-10-23,18,3,65,85.0,251,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0
2014-10-23,19,6,62,85.0,251,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0
2014-10-23,20,4,56,77.0,251,0,0,0,0,0,0,1,0,0,0,0,0,46,1,0
2014-10-23,21,2,52,53.0,251,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0
2014-10-23,22,5,50,80.0,251,0,0,0,0,0,0,1,0,0,0,0,0,52,0,0
2014-10-23,23,2,45,84.0,251,0,0,0,0,0,0,1,0,0,0,0,0,57,0,1
2014-10-24,0,1,92,78.0,253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-24,1,0,91,85.0,253,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-24,2,1,91,84.0,253,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-24,3,1,90,78.0,253,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-24,4,0,89,80.0,253,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-24,5,1,89,82.0,253,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-24,6,4,88,80.0,253,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-24,7,2,84,81.0,253,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2014-10-24,8,0,82,84.0,253,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2014-10-24,9,6,82,82.0,253,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2014-10-24,10,2,76,83.0,253,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-10-24,11,5,74,82.0,253,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0
2014-10-24,12,6,69,78.0,253,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2014-10-24,13,2,63,82.0,253,0,0,0,0,0,0,1,0,0,0,0,0,29,1,0
2014-10-24,14,3,61,83.0,253,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2014-10-24,15,5,58,83.0,253,0,0,0,0,0,0,1,0,0,0,0,0,34,1,0
2014-10-24,16,1,53,82.0,253,0,0,0,0,0,0,1,0,0,0,0,0,39,1,0
2014-10-24,17,8,52,83.0,253,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0
2014-10-24,18,8,44,73.0,253,0,0,0,0,0,0,1,0,0,0,0,0,48,1,0
2014-10-24,19,1,36,81.0,253,0,0,0,0,0,0,1,0,0,0,0,0,56,1,0
2014-10-24,20,4,35,80.0,253,0,0,0,0,0,0,1,0,0,0,0,0,57,1,0
2014-10-24,21,3,31,83.0,253,0,0,0,0,0,0,1,0,0,0,0,0,61,0,0
2014-10-24,22,2,28,80.0,253,0,0,0,0,0,0,1,0,0,0,0,0,64,0,0
2014-10-24,23,12,26,81.0,253,0,0,0,0,0,0,1,0,0,0,0,0,66,0,1
2014-10-25,0,3,79,83.0,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-25,1,1,76,80.0,269,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-25,2,1,75,82.0,269,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-25,3,0,74,83.0,269,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2014-10-25,4,1,74,76.0,269,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2014-10-25,5,0,73,80.0,269,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2014-10-25,6,0,73,83.0,269,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0
2014-10-25,7,3,73,79.0,269,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-10-25,8,6,70,79.0,269,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2014-10-25,9,2,64,80.0,269,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2014-10-25,10,3,62,77.0,269,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2014-10-25,11,5,59,79.0,269,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0
2014-10-25,12,6,54,82.0,269,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2014-10-25,13,4,48,84.0,269,0,0,0,0,0,0,1,0,0,0,0,0,31,1,0
2014-10-25,14,1,44,79.0,269,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2014-10-25,15,1,43,83.0,269,0,0,0,0,0,0,1,0,0,0,0,0,36,1,0
2014-10-25,16,6,42,84.0,269,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0
2014-10-25,17,7,36,80.0,269,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0
2014-10-25,18,6,29,75.0,269,0,0,0,0,0,0,1,0,0,0,0,0,50,1,0
2014-10-25,19,3,23,74.0,269,0,0,0,0,0,0,1,0,0,0,0,0,56,1,0
2014-10-25,20,0,20,75.0,269,0,0,0,0,0,0,1,0,0,0,0,0,59,1,0
2014-10-25,21,0,20,79.0,269,0,0,0,0,0,0,1,0,0,0,0,0,59,0,0
2014-10-25,22,1,20,74.0,269,0,0,0,0,0,0,1,0,0,0,0,0,59,0,0
2014-10-25,23,3,19,81.0,269,0,0,0,0,0,0,1,0,0,0,0,0,60,0,1
2014-10-26,0,0,67,82.0,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-26,1,0,67,87.0,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-26,2,1,67,86.0,273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-26,3,0,66,81.0,273,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-26,4,1,66,86.0,273,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-26,5,1,65,84.0,273,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-26,6,1,64,82.0,273,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-26,7,7,63,82.0,273,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2014-10-26,8,1,56,82.0,273,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2014-10-26,9,1,55,83.0,273,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-10-26,10,1,54,83.0,273,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0
2014-10-26,11,0,53,81.0,273,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2014-10-26,12,3,53,87.0,273,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2014-10-26,13,2,50,83.0,273,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0
2014-10-26,14,2,48,67.0,273,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0
2014-10-26,15,0,46,68.0,273,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2014-10-26,16,0,46,66.0,273,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2014-10-26,17,2,46,83.0,273,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0
2014-10-26,18,10,44,80.0,273,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2014-10-26,19,2,34,79.0,273,0,0,0,0,0,0,1,0,0,0,0,0,33,1,0
2014-10-26,20,0,32,76.0,273,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2014-10-26,21,1,32,79.0,273,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0
2014-10-26,22,1,31,78.0,273,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0
2014-10-26,23,1,30,78.0,273,0,0,0,0,0,0,1,0,0,0,0,0,37,0,1
2014-10-27,0,0,61,79.0,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-27,1,0,61,82.0,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-27,2,1,61,76.0,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-27,3,3,60,76.0,291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2014-10-27,4,0,57,76.0,291,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-27,5,1,57,79.0,291,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-27,6,0,56,78.0,291,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2014-10-27,7,0,56,77.0,291,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2014-10-27,8,0,56,79.0,291,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2014-10-27,9,1,56,82.0,291,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0
2014-10-27,10,0,55,77.0,291,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-10-27,11,0,55,81.0,291,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-10-27,12,1,55,86.0,291,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0
2014-10-27,13,1,54,92.0,291,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0
2014-10-27,14,1,53,93.0,291,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0
2014-10-27,15,1,52,89.0,291,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2014-10-27,16,1,51,94.0,291,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0
2014-10-27,17,3,50,87.0,291,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2014-10-27,18,1,47,84.0,291,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2014-10-27,19,1,46,88.0,291,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2014-10-27,20,1,45,81.0,291,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-10-27,21,1,44,86.0,291,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0
2014-10-27,22,0,43,86.0,291,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0
2014-10-27,23,1,43,84.0,291,0,0,0,0,0,0,1,0,0,0,0,0,18,0,1
2014-10-28,0,2,86,83.0,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-10-28,1,0,84,81.0,255,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-28,2,0,84,85.0,255,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-28,3,0,84,87.0,255,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-28,4,1,84,84.0,255,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2014-10-28,5,1,83,82.0,255,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2014-10-28,6,7,82,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2014-10-28,7,1,75,79.0,255,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0
2014-10-28,8,0,74,77.0,255,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-10-28,9,2,74,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0
2014-10-28,10,1,72,78.0,255,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0
2014-10-28,11,1,71,79.0,255,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0
2014-10-28,12,4,70,81.0,255,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0
2014-10-28,13,3,66,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0
2014-10-28,14,2,63,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0
2014-10-28,15,2,61,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0
2014-10-28,16,3,59,83.0,255,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0
2014-10-28,17,5,56,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,30,1,0
2014-10-28,18,1,51,78.0,255,0,0,0,0,0,0,1,0,0,0,0,0,35,1,0
2014-10-28,19,7,50,81.0,255,0,0,0,0,0,0,1,0,0,0,0,0,36,1,0
2014-10-28,20,2,43,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,43,1,0
2014-10-28,21,4,41,82.0,255,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0
2014-10-28,22,5,37,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0
2014-10-28,23,6,32,80.0,255,0,0,0,0,0,0,1,0,0,0,0,0,54,0,1
2014-10-29,0,3,74,79.0,266,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2014-10-29,1,0,71,79.0,266,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2014-10-29,2,0,71,81.0,266,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2014-10-29,3,2,71,90.0,266,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0
2014-10-29,4,0,69,88.0,266,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0
2014-10-29,5,0,69,87.0,266,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0
2014-10-29,6,4,69,68.0,266,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0
2014-10-29,7,1,65,70.0,266,0,0,0,0,0,1,1,0,0,0,0,0,9,1,0
2014-10-29,8,0,64,72.0,266,0,0,0,0,0,1,1,0,0,0,0,0,10,1,0
