"hotel";"date";"price"
"Travel Lodge";"2016-12-11";54
"Travel Lodge";"2016-12-12";68
"Travel Lodge";"2016-12-13";68
"Travel Lodge";"2017-02-24";43
"Travel Lodge";"2017-02-25";46
"Travel Lodge";"2017-02-26";43
"Travel Lodge";"2017-02-27";43
"Travel Lodge";"2017-02-28";46
"Travel Lodge";"2017-03-01";50
"Travel Lodge";"2017-03-02";50
"Travel Lodge";"2017-03-03";43
"Travel Lodge";"2017-03-04";46
"Travel Lodge";"2017-03-05";43
"Travel Lodge";"2017-03-06";50
"Travel Lodge";"2017-03-07";50
"Travel Lodge";"2017-03-08";50
"Travel Lodge";"2017-03-09";50
"Travel Lodge";"2017-03-10";43
"Travel Lodge";"2017-03-11";46
"Travel Lodge";"2017-03-12";43
"Travel Lodge";"2017-03-13";50
"Travel Lodge";"2017-03-14";50
"Travel Lodge";"2017-03-15";50
"Travel Lodge";"2017-03-16";50
"Travel Lodge";"2017-03-17";43
"Travel Lodge";"2017-03-18";46
"Travel Lodge";"2017-03-19";43
"Travel Lodge";"2017-03-20";50
"Travel Lodge";"2017-03-21";50
"Travel Lodge";"2017-03-22";50
"Travel Lodge";"2017-03-23";50
"Travel Lodge";"2017-03-24";43
"Travel Lodge";"2017-03-25";46
"Travel Lodge";"2017-03-26";43
"Travel Lodge";"2017-03-27";50
"Travel Lodge";"2017-03-28";50
"Travel Lodge";"2017-03-29";50
"Travel Lodge";"2017-03-30";50
"Travel Lodge";"2017-03-31";43
"Travel Lodge";"2017-04-01";46
"Travel Lodge";"2017-04-02";43
"Travel Lodge";"2017-04-03";50
"Travel Lodge";"2017-04-04";50
"Travel Lodge";"2017-04-05";50
"Travel Lodge";"2017-04-06";50
"Travel Lodge";"2017-04-07";43
"Travel Lodge";"2017-04-09";43
"Travel Lodge";"2017-04-10";50
"Travel Lodge";"2017-04-11";50
"Travel Lodge";"2017-04-12";50
"Travel Lodge";"2017-04-13";50
"Travel Lodge";"2017-04-14";43
"Travel Lodge";"2017-04-15";46
"Travel Lodge";"2017-04-16";43
"Travel Lodge";"2017-04-17";50
"Travel Lodge";"2017-04-18";50
"Travel Lodge";"2017-04-19";50
"Travel Lodge";"2017-04-20";50
"Travel Lodge";"2017-04-21";43
"Travel Lodge";"2017-04-22";46
"Travel Lodge";"2017-04-23";43
"Travel Lodge";"2017-04-25";50
"Travel Lodge";"2017-04-26";50
"Travel Lodge";"2017-04-28";43
"Travel Lodge";"2017-05-03";58
"Travel Lodge";"2017-05-04";54
"Travel Lodge";"2017-05-05";54
"Travel Lodge";"2017-05-06";58
"Travel Lodge";"2017-05-07";50
"Travel Lodge";"2017-05-09";68
"Travel Lodge";"2017-05-12";50
"Travel Lodge";"2017-05-16";73
"Travel Lodge";"2017-05-18";54
"Travel Lodge";"2017-05-19";58
"Travel Lodge";"2017-05-21";50
"Travel Lodge";"2017-05-22";63
"Travel Lodge";"2017-05-23";77
"Travel Lodge";"2017-05-24";85
"Travel Lodge";"2017-05-28";50
"Travel Lodge";"2017-05-29";46
"Travel Lodge";"2017-05-30";68
"Travel Lodge";"2017-05-31";58
"Travel Lodge";"2017-06-01";58
"Travel Lodge";"2017-06-02";63
"Travel Lodge";"2017-06-03";68
"Travel Lodge";"2017-06-04";54
"Travel Lodge";"2017-06-05";81
"Travel Lodge";"2017-06-06";68
"Travel Lodge";"2017-06-07";85
"Travel Lodge";"2017-06-08";58
"Travel Lodge";"2017-06-09";68
"Travel Lodge";"2017-06-11";50
"Travel Lodge";"2017-06-12";63
"Travel Lodge";"2017-06-13";85
"Travel Lodge";"2017-06-14";85
"Travel Lodge";"2017-06-15";81
"Travel Lodge";"2017-06-16";63
"Travel Lodge";"2017-06-17";85
"Travel Lodge";"2017-06-18";54
"Travel Lodge";"2017-06-19";85
"Travel Lodge";"2017-06-21";85
"Travel Lodge";"2017-06-22";77
"Travel Lodge";"2017-06-23";73
"Travel Lodge";"2017-06-24";63
"Travel Lodge";"2017-06-25";54
"Travel Lodge";"2017-06-26";85
"Travel Lodge";"2017-06-27";85
"Travel Lodge";"2017-06-28";85
"Travel Lodge";"2017-06-29";85
"Travel Lodge";"2017-07-02";46
"Travel Lodge";"2017-07-03";77
"Travel Lodge";"2017-07-04";85
"Travel Lodge";"2017-07-05";89
"Travel Lodge";"2017-07-06";77
"Travel Lodge";"2017-07-07";77
"Travel Lodge";"2017-07-08";89
"Travel Lodge";"2017-07-09";46
"Travel Lodge";"2017-07-10";63
"Travel Lodge";"2017-07-11";68
"Travel Lodge";"2017-07-12";77
"Travel Lodge";"2017-07-14";63
"Travel Lodge";"2017-07-15";73
"Travel Lodge";"2017-07-16";50
"Travel Lodge";"2017-07-17";77
"Travel Lodge";"2017-07-18";85
"Travel Lodge";"2017-07-19";81
"Travel Lodge";"2017-07-20";63
"Travel Lodge";"2017-07-21";58
"Travel Lodge";"2017-07-23";50
"Travel Lodge";"2017-07-24";73
"Travel Lodge";"2017-07-25";77
"Travel Lodge";"2017-07-26";77
"Travel Lodge";"2017-07-27";58
"Travel Lodge";"2017-07-28";50
"Travel Lodge";"2017-07-29";73
"Travel Lodge";"2017-07-30";46
"Travel Lodge";"2017-07-31";58
"Travel Lodge";"2017-08-01";68
"Travel Lodge";"2017-08-02";68
"Travel Lodge";"2017-08-03";63
"Travel Lodge";"2017-08-04";54
"Travel Lodge";"2017-08-05";58
"Travel Lodge";"2017-08-06";46
"Travel Lodge";"2017-08-07";63
"Travel Lodge";"2017-08-08";63
"Travel Lodge";"2017-08-09";68
"Travel Lodge";"2017-08-10";63
"Travel Lodge";"2017-08-11";54
"Travel Lodge";"2017-08-12";63
"Travel Lodge";"2017-08-13";46
"Travel Lodge";"2017-08-14";63
"Travel Lodge";"2017-08-15";68
"Travel Lodge";"2017-08-16";68
"Travel Lodge";"2017-08-17";63
"Travel Lodge";"2017-08-18";54
"Travel Lodge";"2017-08-19";63
"Travel Lodge";"2017-08-20";54
"Travel Lodge";"2017-08-21";63
"Travel Lodge";"2017-08-22";73
"Travel Lodge";"2017-08-23";73
"Travel Lodge";"2017-08-25";58
"Travel Lodge";"2017-08-26";68
"Travel Lodge";"2017-08-27";58
"Travel Lodge";"2017-08-28";46
"Travel Lodge";"2017-08-29";68
"Travel Lodge";"2017-08-30";63
"Travel Lodge";"2017-08-31";63
"Travel Lodge";"2017-09-02";77
"Travel Lodge";"2017-09-04";77
"Travel Lodge";"2017-09-05";77
"Travel Lodge";"2017-09-06";77
"Travel Lodge";"2017-09-07";77
"Travel Lodge";"2017-09-08";77
"Travel Lodge";"2017-09-09";77
"Travel Lodge";"2017-09-11";77
"Travel Lodge";"2017-09-12";77
"Travel Lodge";"2017-09-13";77
"Travel Lodge";"2017-09-15";68
"Travel Lodge";"2017-09-16";85
"Travel Lodge";"2017-09-17";68
"Travel Lodge";"2017-09-18";85
"Travel Lodge";"2017-09-19";85
"Travel Lodge";"2017-09-21";77
"Travel Lodge";"2017-09-23";85
"Travel Lodge";"2017-09-24";73
"Travel Lodge";"2017-09-25";73
"Travel Lodge";"2017-09-26";77
"Travel Lodge";"2017-09-27";85
"Travel Lodge";"2017-09-28";73
"Travel Lodge";"2017-09-29";77
"Travel Lodge";"2017-09-30";96
"Travel Lodge";"2017-10-01";73
"Travel Lodge";"2017-10-02";88
"Travel Lodge";"2017-10-03";77
"Travel Lodge";"2017-10-04";96
"Travel Lodge";"2017-10-05";88
"Travel Lodge";"2017-10-09";92
"Travel Lodge";"2017-10-10";92
"Travel Lodge";"2017-10-11";92
"Travel Lodge";"2017-10-13";78
"Travel Lodge";"2017-10-14";78
"Travel Lodge";"2017-10-15";60
"Travel Lodge";"2017-10-16";83
"Travel Lodge";"2017-10-17";92
"Travel Lodge";"2017-10-18";73
"Travel Lodge";"2017-10-20";65
"Travel Lodge";"2017-10-23";83
"Travel Lodge";"2017-10-24";78
"Travel Lodge";"2017-10-25";92
"Travel Lodge";"2017-10-26";78
"Travel Lodge";"2017-10-27";73
"Travel Lodge";"2017-10-28";78
"Travel Lodge";"2017-10-29";56
"Travel Lodge";"2017-10-30";69
"Travel Lodge";"2017-10-31";73
"Travel Lodge";"2017-11-01";83
"Travel Lodge";"2017-11-03";65
"Travel Lodge";"2017-11-04";73
"Travel Lodge";"2017-11-05";56
"Travel Lodge";"2017-11-06";69
"Travel Lodge";"2017-11-07";73
"Travel Lodge";"2017-11-08";73
"Travel Lodge";"2017-11-09";69
"Travel Lodge";"2017-11-10";65
"Travel Lodge";"2017-11-11";69
"Travel Lodge";"2017-11-12";56
"Travel Lodge";"2017-11-15";83
"Travel Lodge";"2017-11-16";69
"Travel Lodge";"2017-11-17";65
"Travel Lodge";"2017-11-18";69
"Travel Lodge";"2017-11-19";56
"Travel Lodge";"2017-11-20";69
"Travel Lodge";"2017-11-21";73
"Travel Lodge";"2017-11-22";78
"Travel Lodge";"2017-11-23";69
"Travel Lodge";"2017-11-24";65
"Travel Lodge";"2017-11-25";69
"Travel Lodge";"2017-11-26";56
"Travel Lodge";"2017-11-27";73
"Travel Lodge";"2017-11-28";78
"Travel Lodge";"2017-11-30";65
"Travel Lodge";"2017-12-01";65
"Travel Lodge";"2017-12-02";65
"Travel Lodge";"2017-12-03";56
"Travel Lodge";"2017-12-04";69
"Travel Lodge";"2017-12-05";73
"Travel Lodge";"2017-12-06";73
"Travel Lodge";"2017-12-07";65
"Travel Lodge";"2017-12-08";61
"Travel Lodge";"2017-12-09";65
"Travel Lodge";"2017-12-10";60
"Travel Lodge";"2017-12-11";73
"Travel Lodge";"2017-12-12";73
"Travel Lodge";"2017-12-13";73
"Travel Lodge";"2017-12-14";73
"Travel Lodge";"2017-12-15";65
"Travel Lodge";"2017-12-16";69
"Travel Lodge";"2017-12-17";56
"Travel Lodge";"2017-12-18";69
"Travel Lodge";"2017-12-19";69
"Travel Lodge";"2017-12-20";78
"Travel Lodge";"2017-12-21";65
"Travel Lodge";"2017-12-22";65
"Travel Lodge";"2017-12-23";69
"Travel Lodge";"2017-12-24";56
"Travel Lodge";"2017-12-25";69
"Travel Lodge";"2017-12-26";69
"Travel Lodge";"2017-12-27";78
"Travel Lodge";"2017-12-28";65
"Travel Lodge";"2017-12-29";65
"Travel Lodge";"2017-12-30";65
"Travel Lodge";"2017-12-31";60
"Travel Lodge";"2018-01-01";65
"Travel Lodge";"2018-01-02";69
"Travel Lodge";"2018-01-03";78
"Travel Lodge";"2018-01-04";69
"Travel Lodge";"2018-01-05";69
"Travel Lodge";"2018-01-06";65
"Travel Lodge";"2018-01-07";56
"Travel Lodge";"2018-01-08";69
"Travel Lodge";"2018-01-09";73
"Travel Lodge";"2018-01-11";69
"Travel Lodge";"2018-01-13";65
"Travel Lodge";"2018-01-14";56
"Travel Lodge";"2018-01-15";69
"Travel Lodge";"2018-01-16";73
"Travel Lodge";"2018-01-17";73
"Travel Lodge";"2018-01-18";69
"Travel Lodge";"2018-01-19";61
"Travel Lodge";"2018-01-20";69
"Travel Lodge";"2018-01-21";56
"Travel Lodge";"2018-01-22";73
"Travel Lodge";"2018-01-23";73
"Travel Lodge";"2018-01-24";78
"Travel Lodge";"2018-01-25";65
"Travel Lodge";"2018-01-26";65
"Travel Lodge";"2018-01-27";69
"Travel Lodge";"2018-01-28";56
"Travel Lodge";"2018-01-29";65
"Travel Lodge";"2018-01-30";69
"Travel Lodge";"2018-01-31";73
"Travel Lodge";"2018-02-01";69
"Travel Lodge";"2018-02-02";65
"Travel Lodge";"2018-02-03";69
"Travel Lodge";"2018-02-04";56
"Travel Lodge";"2018-02-05";50
"Travel Lodge";"2018-02-06";69
"Travel Lodge";"2018-02-07";69
"Travel Lodge";"2018-02-08";46
"Travel Lodge";"2018-02-09";61
"Travel Lodge";"2018-02-10";65
"Travel Lodge";"2018-02-11";56
"Travel Lodge";"2018-02-12";65
"Travel Lodge";"2018-02-13";65
"Travel Lodge";"2018-02-14";73
"Travel Lodge";"2018-02-15";61
"Travel Lodge";"2018-02-16";69
"Travel Lodge";"2018-02-17";69
"Travel Lodge";"2018-02-18";56
"Travel Lodge";"2018-02-19";65
"Travel Lodge";"2018-02-20";69
"Travel Lodge";"2018-02-21";69
"Travel Lodge";"2018-02-22";69
"Travel Lodge";"2018-02-23";65
"Travel Lodge";"2018-02-24";65
"Travel Lodge";"2018-02-25";56
"Travel Lodge";"2018-02-26";50
"Travel Lodge";"2018-02-27";65
"Travel Lodge";"2018-03-01";83
"Travel Lodge";"2018-03-03";69
"Travel Lodge";"2018-03-04";53
"Travel Lodge";"2018-03-05";69
"Travel Lodge";"2018-03-06";73
"Travel Lodge";"2018-03-07";73
"Travel Lodge";"2018-03-08";69
"Travel Lodge";"2018-03-09";65
"Travel Lodge";"2018-03-10";69
"Travel Lodge";"2018-03-11";56
"Travel Lodge";"2018-03-12";73
"Travel Lodge";"2018-03-13";73
"Travel Lodge";"2018-03-14";58
"Travel Lodge";"2018-03-15";54
"Travel Lodge";"2018-03-16";65
"Travel Lodge";"2018-03-17";69
"Travel Lodge";"2018-03-18";56
"Travel Lodge";"2018-03-19";69
"Travel Lodge";"2018-03-20";69
"Travel Lodge";"2018-03-21";73
"Travel Lodge";"2018-03-23";65
"Travel Lodge";"2018-03-26";NaN
"Travel Lodge";"2018-03-27";58
"Travel Lodge";"2018-03-28";58
"Travel Lodge";"2018-03-29";58
"Travel Lodge";"2018-03-30";50
"Travel Lodge";"2018-03-31";58
"Travel Lodge";"2018-04-01";50
"Travel Lodge";"2018-04-03";54
"Travel Lodge";"2018-04-05";54
"Travel Lodge";"2018-04-06";50
"Travel Lodge";"2018-04-08";50
"Travel Lodge";"2018-04-11";58
"Travel Lodge";"2018-04-12";58
"Travel Lodge";"2018-04-13";50
"Travel Lodge";"2018-04-15";50
"Travel Lodge";"2018-04-16";54
"Travel Lodge";"2018-04-17";58
"Travel Lodge";"2018-04-18";68
"Travel Lodge";"2018-04-21";58
"Travel Lodge";"2018-04-22";54
"Travel Lodge";"2018-04-24";58
"Travel Lodge";"2018-04-25";63
"Travel Lodge";"2018-04-27";54
"Travel Lodge";"2018-04-28";54
"Travel Lodge";"2018-04-29";50
"Travel Lodge";"2018-04-30";54
"Travel Lodge";"2018-05-02";73
"Travel Lodge";"2018-05-04";54
"Travel Lodge";"2018-05-07";50
"Travel Lodge";"2018-05-09";85
"Travel Lodge";"2018-05-13";54
"Travel Lodge";"2018-05-15";73
"Travel Lodge";"2018-05-20";54
"Travel Lodge";"2018-05-22";85
"Travel Lodge";"2018-05-23";85
"Travel Lodge";"2018-05-27";68
"Travel Lodge";"2018-06-01";54
"Travel Lodge";"2018-06-04";73
"Travel Lodge";"2018-06-06";85
"Travel Lodge";"2018-06-07";73
"Travel Lodge";"2018-06-08";54
"Travel Lodge";"2018-06-09";77
"Travel Lodge";"2018-06-10";54
"Travel Lodge";"2018-06-13";95
"Travel Lodge";"2018-06-14";73
"Travel Lodge";"2018-06-15";68
"Travel Lodge";"2018-06-16";73
"Travel Lodge";"2018-06-17";63
"Travel Lodge";"2018-06-19";95
"Travel Lodge";"2018-06-22";68
"Travel Lodge";"2018-06-26";95
"Travel Lodge";"2018-07-02";63
"Travel Lodge";"2018-07-06";54
"Travel Lodge";"2018-07-08";54
"Travel Lodge";"2018-07-09";85
"Travel Lodge";"2018-07-10";95
"Travel Lodge";"2018-07-11";95
"Travel Lodge";"2018-07-20";58
"Travel Lodge";"2018-07-22";54
"Travel Lodge";"2018-07-23";63
"Travel Lodge";"2018-07-25";73
"Travel Lodge";"2018-07-26";68
"Travel Lodge";"2018-07-27";63
"Travel Lodge";"2018-07-31";73
"Travel Lodge";"2018-08-03";58
"Travel Lodge";"2018-08-05";54
"Travel Lodge";"2018-08-06";73
"Travel Lodge";"2018-08-07";77
"Travel Lodge";"2018-08-09";58
"Travel Lodge";"2018-08-11";58
"Travel Lodge";"2018-08-16";50
"Travel Lodge";"2018-08-18";50
"Travel Lodge";"2018-08-19";46
"Travel Lodge";"2018-08-21";68
"Travel Lodge";"2018-08-31";63
"Travel Lodge";"2018-09-01";81
"Travel Lodge";"2018-09-02";58
"Travel Lodge";"2018-09-03";81
"Travel Lodge";"2018-09-05";89
"Travel Lodge";"2018-09-06";85
"Travel Lodge";"2018-09-08";89
"Travel Lodge";"2018-09-13";81
"Travel Lodge";"2018-09-16";54
"Travel Lodge";"2018-09-25";85
"Travel Lodge";"2018-09-27";73
"Travel Lodge";"2018-09-28";73
"Travel Lodge";"2018-09-30";58
"Travel Lodge";"2018-10-03";85
"Travel Lodge";"2018-10-05";85
"Travel Lodge";"2018-10-07";77
"Travel Lodge";"2018-10-10";89
"Travel Lodge";"2018-10-11";63
"Travel Lodge";"2018-10-12";68
"Travel Lodge";"2018-10-13";81
"Travel Lodge";"2018-10-14";73
"Travel Lodge";"2018-10-16";68
"Travel Lodge";"2018-10-18";50
"Travel Lodge";"2018-10-21";46
"Travel Lodge";"2018-10-28";46
"Travel Lodge";"2018-10-30";85
"Travel Lodge";"2018-10-31";89
"Travel Lodge";"2018-11-03";63
"Travel Lodge";"2018-11-04";50
"Travel Lodge";"2018-11-06";58
"Travel Lodge";"2018-11-08";50
"Travel Lodge";"2018-11-13";54
"Travel Lodge";"2018-11-17";46
"Travel Lodge";"2018-11-18";46
"Travel Lodge";"2018-11-19";50
"Travel Lodge";"2018-11-24";46
"Travel Lodge";"2018-11-26";50
"Travel Lodge";"2018-11-27";50
"Travel Lodge";"2018-11-28";50
"Travel Lodge";"2018-12-03";49
"Travel Lodge";"2018-12-09";44
"Travel Lodge";"2018-12-13";59
"Travel Lodge";"2018-12-19";49
"Travel Lodge";"2018-12-20";49
"Travel Lodge";"2018-12-21";49
"Travel Lodge";"2018-12-24";34
"Travel Lodge";"2018-12-25";34
"Travel Lodge";"2018-12-26";39
"Travel Lodge";"2018-12-28";39
"Travel Lodge";"2018-12-31";34
"Travel Lodge";"2019-01-01";34
"Travel Lodge";"2019-01-03";34
"Travel Lodge";"2019-01-10";39
"Travel Lodge";"2019-01-11";34
"Travel Lodge";"2019-01-14";39
"Travel Lodge";"2019-01-16";49
"Travel Lodge";"2019-01-18";34
"Travel Lodge";"2019-01-19";39
"Travel Lodge";"2019-01-24";49
"Travel Lodge";"2019-01-26";39
"Travel Lodge";"2019-01-27";34
"Travel Lodge";"2019-01-30";49
"Travel Lodge";"2019-02-04";39
"Travel Lodge";"2019-02-05";44
"Travel Lodge";"2019-02-06";54
"Travel Lodge";"2019-02-07";59
"Travel Lodge";"2019-02-09";39
"Travel Lodge";"2019-02-10";34
"Travel Lodge";"2019-02-16";39
"Travel Lodge";"2019-02-20";64
"Travel Lodge";"2019-02-21";59
"Travel Lodge";"2019-02-22";54
"Travel Lodge";"2019-02-24";34
"Travel Lodge";"2019-02-25";39
"Travel Lodge";"2019-02-27";44
"Travel Lodge";"2019-03-01";39
"Travel Lodge";"2019-03-03";34
"Travel Lodge";"2019-03-07";59
"Travel Lodge";"2019-03-08";49
"Travel Lodge";"2019-03-12";69
"Travel Lodge";"2019-03-13";75
"Travel Lodge";"2019-03-15";46
"Travel Lodge";"2019-03-16";46
"Travel Lodge";"2019-03-17";41
"Travel Lodge";"2019-03-18";72
"Travel Lodge";"2019-03-20";58
"Travel Lodge";"2019-03-24";35
"Travel Lodge";"2019-03-25";61
"Travel Lodge";"2019-03-27";69
"Travel Lodge";"2019-03-28";53
"Travel Lodge";"2019-04-02";58
"Travel Lodge";"2019-04-03";53
"Travel Lodge";"2019-04-11";44
"Travel Lodge";"2019-04-13";61
"Travel Lodge";"2019-04-14";34
"Travel Lodge";"2019-04-18";48
"Travel Lodge";"2019-04-19";39
"Travel Lodge";"2019-04-21";30
"Travel Lodge";"2019-04-23";48
"Travel Lodge";"2019-04-26";39
"Travel Lodge";"2019-04-27";41
"Travel Lodge";"2019-05-02";42
"Travel Lodge";"2019-05-03";41
"Travel Lodge";"2019-05-04";44
"Travel Lodge";"2019-05-06";41
"Travel Lodge";"2019-05-07";54
"Travel Lodge";"2019-05-08";64
"Travel Lodge";"2019-05-09";53
"Travel Lodge";"2019-05-12";46
"Travel Lodge";"2019-05-14";64
"Travel Lodge";"2019-05-18";54
"Travel Lodge";"2019-05-20";51
"Travel Lodge";"2019-05-24";56
"Travel Lodge";"2019-05-27";51
"Travel Lodge";"2019-05-28";64
"Travel Lodge";"2019-05-29";85
"Travel Lodge";"2019-05-30";75
"Travel Lodge";"2019-06-05";58
"Travel Lodge";"2019-06-06";64
"Travel Lodge";"2019-06-10";61
"Travel Lodge";"2019-06-11";80
"Travel Lodge";"2019-06-16";46
